db,country,site,latitude,longitude
reefcheck,Southeast Asia,104.01.15E.09.54.23N,9.906388889,104.0208333
reefcheck,Philippines,9N118E1,9.908611111,118.7897222
reefcheck,Southeast Asia,103.59.34E.09.54.48N,9.913333333,103.9927778
reefcheck,Southeast Asia,104.01713E.9.91443N,9.914416667,104.0171389
reefcheck,Philippines,9N118E6,9.915,118.8905556
reefcheck,Philippines,9N118E5,9.9175,118.8775
reefcheck,Southeast Asia,103.58.44E.09.55.04N,9.917777778,103.9788889
reefcheck,Southeast Asia,104.02032E.9.91877N,9.918777778,104.0203333
reefcheck,Southeast Asia,104.0024E.9.92285N,9.922861111,104.0023889
reefcheck,Southeast Asia,104.1.11.78E.9.55.40.01N,9.927777778,104.0199444
reefcheck,Philippines,9N118E3,9.933333333,118.9152778
reefcheck,Southeast Asia,99.59.5E.9.56.6N,9.935,99.98472222
reefcheck,Philippines,9N118E4,9.94,118.8652778
reefcheck,Southeast Asia,104.01171E.9.95689N,9.956888889,104.0117222
reefcheck,Southeast Asia,104.01682E.9.97478N,9.974777778,104.0168333
reefcheck,Southeast Asia,104.01.43E.10.00.17N,10.00472222,104.0286111
reefcheck,Southeast Asia,104.2889E.10.00474N,10.00475,104.2888889
reefcheck,Philippines,720938E.1107405N,10.01191667,125.0156111
reefcheck,Philippines,720685E.1107679N,10.01438889,125.0133333
reefcheck,Philippines,720678E.1107724N,10.01502778,125.0132778
reefcheck,Philippines,720546E.1107910N,10.0165,125.0120833
reefcheck,Southeast Asia,99.50.8E.10.03.6N,10.05166667,99.83555556
reefcheck,Philippines,124.0.41.8E.10.03.35.8N,10.05994444,124.0116111
reefcheck,Southeast Asia,99.50.6E.10.04N,10.06666667,99.835
reefcheck,Southeast Asia,99.816726E.10.068490N,10.0685,99.81672222
reefcheck,Philippines,123.58.5E.10.6.24.9N,10.10691667,123.9680556
reefcheck,Philippines,124.2.50.2E.10.6.57.5N,10.11597222,124.0472778
reefcheck,Southeast Asia,99.43.724E.10.6.980N,10.11633333,99.72872222
reefcheck,Southeast Asia,99.50.2E.10.07.4N,10.11777778,99.83388889
reefcheck,Southeast Asia,99.50.099E.10.7.366N,10.12277778,99.83497222
reefcheck,Southwestern Caribbean,10N75W2,10.13333333,-75.73333333
reefcheck,Andaman Sea,98.09.710E.10.09.277N,10.15461111,98.16183333
reefcheck,Southwestern Caribbean,10N75W1,10.16666667,-75.75
reefcheck,Southwestern Caribbean,10N75W4,10.16666667,-75.75
reefcheck,Southwestern Caribbean,10N75W3,10.16666667,-75.75
reefcheck,Southwestern Caribbean,75.46.9W.10.10.32N,10.17555556,-75.76916667
reefcheck,Philippines,124.02.38.1E.10.12.51N,10.21416667,124.0439167
reefcheck,Southwestern Caribbean,75.44.12W.10.13.88N,10.23133333,-75.73533333
reefcheck,Philippines,123.58.10.7E.10.15.23.5N,10.25652778,123.9696389
reefcheck,Philippines,124.4.15.3E.10.16.18.7N,10.27186111,124.0709167
reefcheck,Philippines,123.59.96E.10.16.86.5N,10.28108333,123.9993333
reefcheck,Philippines,124.2.53.9E.10.17.1N,10.28336111,124.0483056
reefcheck,Philippines,124.02.53.9E.10.17.00.1N,10.28336111,124.0483056
reefcheck,Philippines,124.0.25.1E.10.17.5.3N,10.28480556,124.0069722
reefcheck,Philippines,124.0.26.6E.10.17.9.1N,10.28586111,124.0073889
reefcheck,Philippines,124.0.46E.10.17.17.6N,10.28822222,124.0127778
reefcheck,Philippines,124.00.494E.10.17.304N,10.28838889,124.0082222
reefcheck,Philippines,124.0.67E.10.17.397N,10.28994444,124.0111667
reefcheck,Philippines,124.01.266E.10.18.417N,10.30694444,124.0211111
reefcheck,Andaman Sea,98.17.56.8E.10.20.33.1N,10.34252778,98.29911111
reefcheck,Southeast Asia,103.49.59.99E.10.21.57.17N,10.36588889,103.8333333
reefcheck,Philippines,124.1.17E.10.24.8N,10.40222222,124.0213889
reefcheck,Philippines,122.30.22.9E.10.24.13N,10.40361111,122.5063611
reefcheck,Philippines,122.30.14.5E.10.24.26.5N,10.40736111,122.5040278
reefcheck,Philippines,10N119E1,10.47,119.1694444
reefcheck,Philippines,10N119E4,10.49527778,119.1319444
reefcheck,Philippines,10N119E2,10.50111111,119.1502778
reefcheck,Southeast Asia,10N103E1,10.61833333,103.2916667
reefcheck,Southeast Asia,103.17.15E.10.37.13N,10.62027778,103.2875
reefcheck,Southeast Asia,103.17.44E.10.37.41N,10.62805556,103.2955556
reefcheck,Southeast Asia,103.18.7E.10.38.14.7N,10.63741667,103.3019444
reefcheck,Southeast Asia,103.259114E.10.652106N,10.65211111,103.2757778
reefcheck,Southeast Asia,103.15.26E.10.39.53N,10.66472222,103.2572222
reefcheck,Southeast Asia,103.258316E.10.659008N,10.67566667,103.2583056
reefcheck,Southeast Asia,103.25758E.10.664718N,10.68138889,103.2575833
reefcheck,Southeast Asia,103.258186E.10.665942N,10.68261111,103.2581944
reefcheck,Andaman Sea,98.11.400E.10.41.00N,10.68333333,98.19
reefcheck,Andaman Sea,98.14.030E.10.42.070N,10.70111111,98.23388889
reefcheck,Southeast Asia,103.216637E.10.702021N,10.70202778,103.2333056
reefcheck,Southeast Asia,103.316361E.10.709121N,10.72577778,103.3330278
reefcheck,Southeast Asia,103.311426E.10.713786N,10.73044444,103.3280833
reefcheck,Southeast Asia,103.189027E.10.733602N,10.73361111,103.1890278
reefcheck,Southeast Asia,103.191923E.10.73539N,10.73538889,103.2085833
reefcheck,Southeast Asia,103.25929E.10.736733N,10.73672222,103.2759444
reefcheck,Southeast Asia,103.181067E.10.737813N,10.73780556,103.1977222
reefcheck,Southeast Asia,103.181719E.10.738883N,10.73888889,103.1983889
reefcheck,Southeast Asia,103.26145E.10.7266385N,10.74330556,103.2781111
reefcheck,Southeast Asia,103.189348E.10.751873N,10.75186111,103.1893611
reefcheck,Southeast Asia,103.258226E.10.753298N,10.75330556,103.2582222
reefcheck,Southeast Asia,103.190804E.10.754431N,10.75444444,103.1908056
reefcheck,Southeast Asia,103.259431E.10.742492N,10.75916667,103.2761111
reefcheck,Southeast Asia,103.187921E.10.747327N,10.764,103.1879167
reefcheck,Southeast Asia,103.186391E.10.747942N,10.76461111,103.1863889
reefcheck,Southeast Asia,103.187413E.10.748255N,10.76491667,103.1874167
reefcheck,Southeast Asia,103.191012E.10.767206N,10.76719444,103.191
reefcheck,Southeast Asia,103.190271E.10.767274N,10.76727778,103.1902778
reefcheck,Southeast Asia,103.256413E.10.769678N,10.76966667,103.2564167
reefcheck,Southeast Asia,103.206675E.10.769918N,10.76991667,103.2066667
reefcheck,Southeast Asia,103.201814E.10.770966N,10.77097222,103.2018056
reefcheck,Southeast Asia,103.207418E.10.771052N,10.77105556,103.2074167
reefcheck,Southeast Asia,103.226325E.10.771053N,10.77105556,103.243
reefcheck,Southeast Asia,103.194929E.10.771079N,10.77108333,103.2115833
reefcheck,Southeast Asia,103.194279E.10.771293N,10.77130556,103.2109444
reefcheck,Southeast Asia,103.265916E.10.759461N,10.77613889,103.2825833
reefcheck,Southeast Asia,103.188323E.10.7612782N,10.77794444,103.1883333
reefcheck,Southeast Asia,103.189123E.10.762006N,10.77866667,103.1891111
reefcheck,Southeast Asia,103.218133E.10.76484N,10.7815,103.2181389
reefcheck,Southeast Asia,103.220724E.10.765768N,10.78244444,103.2207222
reefcheck,Southeast Asia,103.209258E.10.765974N,10.78263889,103.20225
reefcheck,Southeast Asia,103.247153E.10.7772466N,10.79391667,103.2638333
reefcheck,Southeast Asia,103.229787E.10.777825N,10.7945,103.2464444
reefcheck,Southeast Asia,103.234749E.10.779879N,10.79655556,103.23475
reefcheck,Andaman Sea,98.12.077E.10.47.970N,10.79944444,98.20138889
reefcheck,Philippines,123.27.27.7E.10.59.6.5N,10.98513889,123.4576944
reefcheck,Philippines,119.44.46.5E.11.07.23N,11.12305556,119.74625
reefcheck,Philippines,119.40.33E.11.07.33S,11.12583333,119.6758333
reefcheck,Marshall Islands,166.50.11E.11.9.12N,11.15333333,166.8363889
reefcheck,Philippines,119.40.09E.11.09.57N,11.16583333,119.6691667
reefcheck,Philippines,119.21.25.1E.11.14.12.7N,11.23686111,119.3569722
reefcheck,Southwestern Caribbean,74.11.48.6W.11.18.2N,11.30005,-74.19683333
reefcheck,Southwestern Caribbean,74.09.55W.11.18.05N,11.30138889,-74.16527778
reefcheck,Southwestern Caribbean,74.09.15W.11.18.30N,11.30833333,-74.15416667
reefcheck,Southwestern Caribbean,74.11.38.7W11.18.48.2N,11.31338333,-74.19408333
reefcheck,Southwestern Caribbean,11N74W1,11.31666667,-74.2
reefcheck,Southeast Asia,11N108E2,11.32002778,108.8758611
reefcheck,Southeast Asia,11N108E3,11.32002778,108.8758611
reefcheck,Southeast Asia,108.90541E.11.32159N,11.32158333,108.9054167
reefcheck,Southwestern Caribbean,74.09.50W.11.19.25N,11.32361111,-74.16388889
reefcheck,Southwestern Caribbean,74.9.52.5W11.19.31.5N,11.32541667,-74.16458333
reefcheck,Southwestern Caribbean,74.5.3W11.19.51.7N,11.331,-74.08833333
reefcheck,Southeast Asia,108.85938E.11.33304N,11.33302778,108.8593889
reefcheck,Southeast Asia,11N108E1,11.33333333,108.8775
reefcheck,Southeast Asia,109.01226E.11.41202N,11.41202778,109.01225
reefcheck,Southeast Asia,109.7.40.51E.11.33.44.82N,11.56244444,109.1279167
reefcheck,Southeast Asia,109.7.24.1E.11.33.55.19N,11.56533333,109.1233611
reefcheck,Southeast Asia,109.15371E.11.60536N,11.60536111,109.1537222
reefcheck,Southeast Asia,109.16124E.11.61808N,11.61808333,109.16125
reefcheck,Southeast Asia,109.10.47.14E.11.40.9.98N,11.66944444,109.17975
reefcheck,Southeast Asia,109.16068E.11.67081N,11.67080556,109.1606667
reefcheck,Southeast Asia,109.18265E.11.67699N,11.677,109.1833333
reefcheck,Southeast Asia,109.11.932E.11.42.276N,11.70461111,109.1988611
reefcheck,Southeast Asia,109.20845E.11.71599N,11.716,109.2084444
reefcheck,Southeast Asia,109.11.53.48E.11.46.58.8N,11.783,109.1981944
reefcheck,Southeast Asia,109.11.32.6E.11.48.35.06N,11.80975,109.1923889
reefcheck,Andaman Sea,97.39.1E.11.49.2N,11.82,97.65166667
reefcheck,Southeast Asia,102.27.17.4E.11.53.30.6N,11.89183333,102.4548333
reefcheck,Southeast Asia,102.21.43.8E.11.55.27N,11.92416667,102.3621667
reefcheck,Lesser Antilles,61.47.017W.12.01.656N,12.02761111,-61.78361111
reefcheck,Lesser Antilles,NSNorthernExposure,12.03522222,-61.75922222
reefcheck,Southeastern Caribbean,68.45.3.04W.12.2.27.47N,12.04097222,-68.75083333
reefcheck,Southeastern Caribbean,12N68W2,12.04138889,-68.74994444
reefcheck,Southeastern Caribbean,68.51.20.24W.12.3.46.87N,12.06302778,-68.85561111
reefcheck,Southeastern Caribbean,68.52.46.18W.12.4.25.47N,12.07375,-68.8795
reefcheck,Southeastern Caribbean,68.52.45.1W.12.4.28.3N,12.07452778,-68.87919444
reefcheck,Southeast Asia,109.17632E.12.10928N,12.10927778,109.1763333
reefcheck,Southeast Asia,109.19447E.12.13279N,12.13277778,109.1944444
reefcheck,Southeast Asia,109.18092E.12.13347N,12.13347222,109.1809167
reefcheck,Southeastern Caribbean,69.50.13.8W.12.08.22.5N,12.13936111,-68.99722222
reefcheck,Southeastern Caribbean,69.50.13.8W.12.8.22.5N,12.13958333,-69.83716667
reefcheck,Southeast Asia,109.10847E.12.14687N,12.14686111,109.1084722
reefcheck,Southeast Asia,109.21426E.12.16379N,12.16377778,109.21425
reefcheck,Southeast Asia,109.17.30E.12.10N,12.16694444,109.2916667
reefcheck,Southeast Asia,109.17.48.1E.12.10.6.2N,12.16838889,109.2966944
reefcheck,Southeast Asia,109.17.59.2E.12.10.15.8N,12.17105556,109.2997778
reefcheck,Southeast Asia,109.17.47E.12.10.17N,12.17138889,109.2963889
reefcheck,Southeast Asia,109.14.49.1E.12.10.18.3N,12.17175,109.2469722
reefcheck,Southeast Asia,109.16.13.8E.12.10.29.2N,12.17477778,109.2705
