"","lat","lon"
"6113",33.4776666666667,135.724305555556
"6114",33.4764722222222,135.6655
"6115",33.4944444444444,135.696666666667
"6116",33.4776944444444,135.751472222222
"6117",33.4827222222222,135.773388888889
"6118",33.4718611111111,135.750972222222
"6119",33.4533611111111,135.760861111111
"6120",33.4805555555556,135.74625
"6121",30.7541333333333,130.866094444444
"6122",26.2839444444444,127.988111111111
"6123",26.6458055555556,127.825
"6124",24.9312222222222,125.261777777778
"6125",24.7483333333333,125.443111111111
"6126",24.917,125.259333333333
"6127",24.9415277777778,125.245305555556
"6128",24.8125833333333,125.143055555556
"6129",24.7194444444444,125.264277777778
"6130",24.7978055555556,125.161916666667
"6131",24.7140277777778,125.330277777778
"6132",26.2743333333333,127.551583333333
"6133",26.2569444444444,127.539833333333
"6134",26.67775,127.8225
"6135",27.0025277777778,127.919138888889
"6136",26.9903611111111,127.928427777778
"6137",27.1055555555556,142.207083333333
"6138",27.0936111111111,142.199333333333
"6139",27.0836111111111,142.225277777778
"6140",27.0596111111111,142.195583333333
"6141",27.1059166666667,142.194333333333
"6142",27.1098611111111,142.224555555556
"6143",27.0751111111111,142.185166666667
"6144",27.0475,142.182194444444
"6145",27.1187777777778,142.202861111111
"6146",27.05275,142.223527777778
"6147",27.0555833333333,142.229027777778
"6148",27.1099166666667,142.2245
"6149",26.7073055555556,128.294083333333
"6150",26.20975,127.639944444444
"6151",26.2477222222222,127.64325
"6152",26.82075,128.313611111111
"6153",26.6930555555556,127.872805555556
"6154",26.0758055555556,127.674527777778
"6155",26.5513277777778,128.136477777778
"6156",26.7110833333333,127.887416666667
"6157",26.76375,128.147861111111
"6158",26.7455,128.140694444444
"6159",26.5399444444444,127.929138888889
"6160",26.4458888888889,127.768722222222
"6161",26.4389722222222,127.708722222222
"6162",26.598875,128.156827777778
"6163",26.8482222222222,128.253638888889
"6164",26.6750833333333,127.875694444444
"6165",26.5119722222222,128.065444444444
"6166",26.3653,127.71765
"6167",26.29195,127.74505
"6168",26.7280277777778,128.311222222222
"6169",26.7196388888889,128.303222222222
"6170",26.5415972222222,128.108163888889
"6171",26.4323055555556,127.955555555556
"6172",26.2960277777778,127.743888888889
"6173",26.2765,127.695138888889
"6174",26.0985,127.645555555556
"6175",26.0896666666667,127.719138888889
"6176",26.4442166666667,127.789833333333
"6177",26.3245,127.744283333333
"6178",26.7061111111111,127.948194444444
"6179",26.0904722222222,127.709027777778
"6180",26.8461666666667,128.285916666667
"6181",26.4968333333333,127.837611111111
"6182",26.1924166666667,127.614583333333
"6183",26.7877222222222,128.221888888889
"6184",26.5141666666667,127.867527777778
"6185",26.6147777777778,128.180583333333
"6186",26.72225,128.145277777778
"6187",26.5657777777778,128.147944444444
"6188",26.3633333333333,127.732888888889
"6189",26.3931666666667,127.715722222222
"6190",26.2831666666667,127.719222222222
"6191",26.1768333333333,127.930277777778
"6192",26.6686388888889,128.271944444444
"6193",26.4887777777778,128.012527777778
"6194",26.1277222222222,127.771472222222
"6195",26.0965,127.53425
"6196",26.1015555555556,127.526916666667
"6197",26.1091944444444,127.537916666667
"6198",26.1129444444444,127.531305555556
"6199",24.2934152777778,124.142341666667
"6200",24.3006069444444,124.154758333333
"6201",24.3043036111111,124.123454166667
"6202",24.3129969444444,124.110621666667
"6203",24.3117194444444,124.109010555556
"6204",24.2241738888889,123.933986666667
"6205",24.2226741666667,123.937986388889
"6206",24.2362275,123.963290277778
"6207",24.2282291666667,123.921793611111
"6208",24.2061761111111,123.939263888889
"6209",24.2195361111111,123.908294166667
"6210",24.2440325,123.952985833333
"6211",24.2327008333333,123.935820277778
"6212",24.2156752777778,123.918737777778
"6213",24.2166475,123.915376944444
"6214",24.2436805555556,123.897348333333
"6215",24.2473377777778,124.104610277778
"6216",24.3117577777778,123.925799722222
"6217",24.2917047222222,123.9366875
"6218",24.30212,123.933660277778
"6219",24.3043422222222,123.930910277778
"6220",24.2726697222222,123.917516944444
"6221",24.362935,124.021791388889
"6222",24.3582688888889,124.038678611111
"6223",24.3644905555556,124.041567222222
"6224",24.3696577777778,124.009656944444
"6225",24.3702508333333,123.989823611111
"6226",24.3573566666667,123.997695
"6227",24.3634180555556,123.994211944444
"6228",24.3359652777778,124.009125833333
"6229",24.3454088888889,124.006542777778
"6230",24.3421313888889,124.032985
"6231",24.3489641666667,124.034651388889
"6232",24.3363263888889,124.019874722222
"6233",24.3499963888889,123.992918055556
"6234",24.3713616666667,123.974463888889
"6235",24.3051683333333,123.968666111111
"6236",24.3259180555556,123.979728055556
"6237",24.3207180555556,124.016815833333
"6238",24.3253002777778,124.014179166667
"6239",24.3241616666667,124.004790555556
"6240",24.3136633333333,124.021954444444
"6241",24.31533,124.020065555556
"6242",24.3172186111111,124.020398888889
"6243",24.2512811111111,124.034590277778
"6244",24.2789725,124.016369444444
"6245",24.2631961111111,123.997954444444
"6246",24.2684177777778,123.997038055556
"6247",24.2812222222222,124.007676388889
"6248",24.2509477777778,124.027285555556
"6249",24.2759727777778,123.984066666667
"6250",24.2505030555556,123.988010833333
"6251",24.2160905555556,124.008286388889
"6252",24.2223397222222,124.018952222222
"6253",24.2314775,124.034645555556
"6254",24.2111744444444,124.008397222222
"6255",24.2214230555556,124.0000925
"6256",24.2297555555556,123.994648611111
"6257",24.2250338888889,123.998925833333
"6258",24.2349491666667,123.993537777778
"6259",24.2223675,124.030423333333
"6260",24.2571694444444,123.968040277778
"6261",24.2418105555556,123.930154166667
"6262",24.2490322222222,123.917405555556
"6263",24.2643363888889,123.938320277778
"6264",24.2845347222222,123.963201666667
"6265",24.3000369444444,123.949409166667
"6266",24.3015536111111,124.015260555556
"6267",24.3026088888889,123.999762222222
"6268",24.3080536111111,124.053598611111
"6269",24.3219963888889,124.107649444444
"6270",24.3392455555556,124.100788888889
"6271",24.3457172222222,124.092622777778
"6272",24.3483005555556,124.08504
"6273",24.2869166666667,124.091095833333
"6274",24.2980825,124.077374444444
"6275",24.3146088888889,124.067986111111
"6276",24.3516358333333,124.062178888889
"6277",24.3433013888889,124.067263611111
"6278",24.3388016666667,124.070763333333
"6279",24.2523925,124.110681111111
"6280",24.258975,124.096369444444
"6281",24.2677244444444,124.134148055556
"6282",24.2745566666667,124.152535555556
"6283",24.2848058333333,124.142674722222
"6284",24.2905275,124.128370555556
"6285",24.2854725,124.149535277778
"6286",24.2762777777778,124.156868888889
"6287",24.2866111111111,124.108344444444
"6288",24.2666683333333,124.034729166667
"6289",24.2776116666667,124.035784444444
"6290",24.2739455555556,124.037423333333
"6291",24.2640019444444,124.030007222222
"6292",24.3174236111111,123.943687222222
"6293",24.3280611111111,123.942465555556
"6294",24.3265888888889,123.949326111111
"6295",24.3332547222222,123.947743055556
"6296",24.3484755555556,123.946188055556
"6297",24.3593077777778,123.955104166667
"6298",24.3589188888889,123.9483825
"6299",24.3323383333333,123.943021388889
"6300",26.6235833333333,127.859638888889
"6301",32.8246111111111,132.64925
"6302",32.7541666666667,132.754444444444
"6303",32.9562222222222,132.502083333333
"6304",33.5461944444444,134.307138888889
"6305",33.0466944444444,132.430027777778
"6306",32.7728888888889,132.623916666667
"6307",32.9515277777778,132.455916666667
"6308",32.9505833333333,132.4675
"6309",32.8652222222222,132.670944444444
"6310",33.5447777777778,134.314527777778
"6311",33.5418611111111,134.31475
"6312",33.5427222222222,134.316333333333
"6313",32.7796111111111,132.899194444444
"6314",32.9091666666667,132.521527777778
"6315",32.9771944444444,132.496944444444
"6316",32.7765,132.732055555556
"6317",33.6395833333333,134.483472222222
"6318",33.637,134.484722222222
"6319",33.6422777777778,134.501333333333
"6320",33.6441666666667,134.484388888889
"6321",32.7466388888889,132.546194444444
"6322",32.754,132.548166666667
"6323",32.7455,132.569666666667
"6324",32.9229166666667,132.597555555556
"6325",32.7620555555556,132.869194444444
"6326",32.9118333333333,132.68825
"6327",33.523,133.753361111111
"6328",33.5236111111111,133.753888888889
"6329",33.5210555555556,133.752972222222
"6330",32.7888611111111,132.8625
"6331",32.9716944444444,132.483055555556
"6332",33.4049166666667,134.031888888889
"6333",33.4148055555556,134.0255
"6334",33.4112222222222,134.029861111111
"6335",32.8336388888889,132.664722222222
"6336",32.8786944444444,132.69
"6337",32.7976388888889,132.709138888889
"6338",32.9141388888889,132.713
"6339",33.0435,132.484888888889
"6340",33.4231944444444,134.006305555556
"6341",32.9315277777778,132.52
"6342",32.7838333333333,132.858055555556
"6343",32.7868333333333,132.863833333333
"6344",32.7859166666667,132.865
"6345",32.7819722222222,132.867611111111
"6346",32.7687222222222,132.639333333333
"6347",32.9289722222222,132.567972222222
"6348",32.7846388888889,132.854694444444
"6349",33.6398611111111,134.447805555556
"6350",32.7657222222222,132.628361111111
"6351",30.8047972222222,130.411872222222
"6352",30.39915,130.9853
"6353",34.9779722222222,139.768638888889
"6354",34.9781111111111,139.768555555556
"6355",34.992,139.822944444444
"6356",34.99225,139.82625
"6357",35.0268888888889,139.823694444444
"6358",26.2455833333333,127.955416666667
"6359",24.9949444444444,125.262
"6360",25.0146111111111,125.263555555556
"6361",24.9969444444444,125.234777777778
"6362",25.0170555555556,125.246555555556
"6363",30.2449027777778,130.431866666667
"6364",30.4579138888889,130.502227777778
"6365",30.4517916666667,130.501308333333
"6366",30.2465916666667,130.419741666667
"6367",30.4589222222222,130.495991666667
"6368",30.4456611111111,130.467158333333
"6369",30.4450361111111,130.524122222222
"6370",30.4540777777778,130.491133333333
"6371",30.2686944444444,130.414438888889
"6372",30.2299083333333,130.479311111111
"6373",26.8998555555556,127.915369444444
"6374",26.8880166666667,127.938086111111
"6375",34.481,129.277555555556
"6376",32.8164444444444,129.055055555556
"6377",32.8200555555556,129.047916666667
"6378",32.8135555555556,129.053972222222
"6379",34.2740555555556,129.332916666667
"6380",32.7449166666667,128.871972222222
"6381",32.5806944444444,128.723666666667
"6382",32.5830277777778,128.716777777778
"6383",32.8719444444444,128.97825
"6384",24.4566027777778,123.841688888889
"6385",24.4762583333333,123.829172222222
"6386",24.22945,123.9940375
"6387",32.0326666666667,130.1665
"6388",32.084,130.1615
"6389",26.173,127.34075
"6390",26.2053333333333,127.348083333333
"6391",33.4773333333333,135.819805555556
"6392",24.8410833333333,125.391638888889
"6393",24.8284166666667,125.347194444444
"6394",26.5058888888889,127.881444444444
"6395",26.4427222222222,127.767444444444
"6396",26.5988611111111,128.156805555556
"6397",26.2919444444444,127.745027777778
"6398",26.3606388888889,127.738694444444
"6399",26.27025,127.524111111111
"6400",26.0885777777778,127.706847222222
"6401",26.6539444444444,127.872
"6402",26.8648611111111,128.267083333333
"6403",24.3005541666667,124.054765277778
"6404",24.2282847222222,123.921738055556
"6405",24.2323952777778,123.9335425
"6406",24.2726697222222,123.917378333333
"6407",24.3625461111111,124.021791388889
"6408",24.3215513888889,124.014788611111
"6409",24.2777780555556,124.017147222222
"6410",24.28175,124.0077875
"6411",24.26839,123.996954722222
"6412",24.25142,124.027285555556
"6413",24.2774172222222,124.035312222222
"6414",24.2170069444444,124.007675277778
"6415",24.2314775,124.034617777778
"6416",24.2538380555556,123.91124
"6417",24.2643086111111,123.938320277778
"6418",24.3475508333333,124.08504
"6419",24.2639741666667,124.030007222222
"6420",24.3266166666667,123.948742777778
"6421",24.3282555555556,123.94241
"6422",33.5210277777778,133.753138888889
"6423",33.5224166666667,133.753805555556
"6424",33.6350555555556,134.481055555556
"6425",30.8153527777778,129.918013888889
"6426",30.2605972222222,130.606902777778
"6427",30.6623222222222,130.946172222222
"6428",30.8245777777778,131.038041666667
"6429",26.7550555555556,128.330972222222
"6430",26.2795555555556,127.955416666667
"6431",26.0845388888889,127.698175
"6432",26.3292222222222,127.742111111111
"6433",26.0025277777778,127.002527777778
"6434",26.3041805555556,129.012461111111
"6435",26.858,128.278666666667
"6436",26.91,127.942
"6437",26.955,127.927
"6438",33.5438333333333,134.311611111111
"6439",32.6581388888889,128.660305555556
"6440",32.6578611111111,128.66125
"6441",34.2735833333333,129.332777777778
"6442",33.4539444444444,135.752805555556
"6443",33.9216111111111,136.200638888889
"6444",26.2671666666667,127.574944444444
"6445",26.1103611111111,127.745111111111
"6446",26.27525,127.693694444444
"6447",26.4385833333333,127.784
"6448",29.4595555555556,129.616277777778
"6449",29.4448055555556,129.607722222222
"6450",33.7859444444444,129.620944444444
"6451",29.4726666666667,129.608472222222
"6452",28.8371944444444,129.000944444444
"6453",29.21775,129.325444444444
"6454",29.2198611111111,129.330222222222
"6455",29.2285277777778,129.324138888889
"6456",29.2260833333333,129.319166666667
"6457",29.1425277777778,129.195916666667
"6458",29.1513888888889,129.224583333333
"6459",29.1512777777778,129.226194444444
"6460",29.1539444444444,129.224138888889
"6461",29.1534444444444,129.223722222222
"6462",29.1600555555556,129.209833333333
"6463",29.1600833333333,129.330222222222
"6464",29.1591944444444,129.216055555556
"6465",29.144,129.219916666667
"6466",28.7988055555556,128.984583333333
"6467",29.8333333333333,129.910333333333
"6468",29.6091666666667,129.713333333333
"6469",29.6180555555556,129.719166666667
"6470",26.1416111111111,127.636638888889
"6471",30.7580916666667,130.863408333333
"6472",24.5327777777778,124.260472222222
"6473",26.1198333333333,127.6515
"6474",26.7071388888889,127.963388888889
"6475",33.5202777777778,133.753888888889
"6476",30.6623222222222,130.943047222222
"6477",29.4526111111111,129.620944444444
"6478",32.1213333333333,130.1615
"6479",26.3245,127.744277777778
"6480",26.2795555555556,127.961166666667
"6481",26.6758333333333,127.876333333333
"6482",29.1541666666667,129.222777777778
"6483",29.1516666666667,129.222777777778
"6484",29.1525,129.223611111111
"6485",29.1588888888889,129.216666666667
"6486",29.145,129.219722222222
"6487",26.3063055555556,127.002527777778
"6488",24.3184444444444,124.156194444444
"6489",24.2065833333333,123.927
"6490",24.3480833333333,124.12475
"6491",24.3778611111111,124.11775
"6492",24.27825,123.9185
"6493",24.3608611111111,124.110444444444
"6494",24.3305,124.008416666667
"6495",24.3632777777778,124.003527777778
"6496",24.3632777777778,124.010833333333
"6497",24.3608611111111,123.975583333333
"6498",24.2736666666667,123.987333333333
"6499",24.27825,124.006
"6500",24.3195833333333,124.069166666667
"6501",24.3495833333333,123.959694444444
"6502",24.2855277777778,124.1275
"6503",24.2101944444444,123.937916666667
"6504",25.8140333333333,131.248033333333
"6505",25.8395333333333,131.274366666667
"6506",25.8395333333333,131.269366666667
"6507",25.8737666666667,131.249077777778
"6508",25.8325333333333,131.266133333333
"6509",25.8328833333333,131.268883333333
"6510",25.8127666666667,131.228066666667
"6511",25.9619166666667,131.286383333333
"6512",25.9606166666667,131.28395
"6513",25.9275333333333,131.309216666667
"6514",25.9512666694444,131.332983333333
"6515",25.93475,131.324866666667
"6516",25.8232833333333,131.212133333333
"6517",25.8279833333333,131.21485
"6518",25.86115,131.219866666667
"6519",26.09575,127.63675
"6520",24.5414722222222,124.282277777778
"6521",26.3084166666667,127.860805555556
"6522",26.2575,127.679166666667
"6523",26.5293666666667,128.073683333333
"6524",34.99225,139.822944444444
"6525",26.2256666666667,127.677194444444
"6526",26.6587222222222,127.810111111111
"6527",28.2256666666667,127.677194444444
"6528",26.27525,127.692583333333
"6529",29.8522777777778,129.8375
"6530",29.8581111111111,129.835777777778
"6531",25.8326944444444,131.268694444444
"6532",25.8370277777778,131.216833333333
"6533",26.0825,127.655083333333
"6534",26.116975,127.750697222222
"6535",26.0787222222222,127.664055555556
"6536",26.1122777777778,127.743388888889
"6537",26.5319694444444,128.0755
"6538",1.85765,172.87955
"6539",1.881966667,172.81795
"6540",1.714333333,172.9865167
"6541",1.920916667,172.8039667
"6542",1.897166667,172.7771833
"6543",1.803283333,172.9088333
"6544",1.333166667,173.02165
"6545",1.6325,172.96725
"6546",1.617783333,172.9336167
"6547",1.358116667,173.1446
"6548",1.3302,172.9634167
"6549",1.357,173.079
"6550",1.32455,172.9951333
"6551",1.346316667,172.92405
"6552",1.350566667,173.0466333
"6553",1.39105,173.1506667
"6554",-21.0803333357146,164.675833337988
"6555",-21.2073611139931,164.841027781105
"6556",-21.1644444444352,164.818111115836
"6557",-21.201888886443,164.825722217816
"6558",-21.2927500041981,164.800138884288
"6559",-21.2752222179637,164.78649999526
"6560",-21.0259666652792,164.614016670913
"6561",-21.2434722226855,164.779694444739
"6562",-20.9893166677667,164.625083335712
"6563",-20.9983333324942,164.592783335654
"6564",-20.9988333298858,164.595300001717
"6565",-21.0303333349495,164.619166667202
"6566",-21.0122500015339,164.612133329783
"6567",-21.0241166707267,164.633333336706
"6568",-21.0174333344466,164.623833332277
"6569",-21.1196833323512,164.710450002242
"6570",-20.9739833318991,164.638500001494
"6571",-20.9681999978231,164.598400002645
"6572",-20.9581000007166,164.589550001704
"6573",-21.16893333748,164.72253333646
"6574",-21.1387166704235,164.711316664483
"6575",-21.1264333373256,164.732183331769
"6576",-21.1151166641599,164.744766663893
"6577",-21.0008000039713,164.639000003221
"6578",-20.9937333321339,164.552116663272
"6579",-21.0545000009608,164.617833336667
"6580",-21.1137666677673,164.689466665795
"6581",-21.1208666654003,164.720616670567
"6582",-20.985733333126,164.651516664683
"6583",-20.979749998472,164.640766670185
"6584",-20.9845833373625,164.626633335373
"6585",-20.9904833305238,164.633416663749
"6586",-21.0001166625881,164.644416662522
"6587",-21.2335555578093,164.834861109058
"6588",-21.2541944445115,164.859166662854
"6589",-21.2661388895767,164.876555557005
"6590",-21.1912333358938,164.74090000441
"6591",-21.1793833359376,164.718416667001
"6592",-21.1383499956648,164.706616667516
"6593",-20.9948333353947,164.552766667486
"6594",-21.0183333331971,164.604950002464
"6595",-21.047966665034,164.619566668214
"6596",-21.0020833344673,164.582999999163
"6597",-21.0159999956562,164.480349998698
"6598",-20.9903166644058,164.611600002856
"6599",-20.9973999962828,164.613966666877
"6600",-21.0854999998857,164.769333328701
"6601",-21.1252666679491,164.70868332924
"6602",-21.1280999980435,164.705599999879
"6603",-20.9354333326432,164.612566670095
"6604",-21.0845666629604,164.752600004319
"6605",-21.0062000034997,164.651383335403
"6606",-21.1051666651281,164.800861106877
"6607",-20.9393916660512,164.607088889901
"6608",28.753333,48.397222
"6609",29.069444,48.506667
"6610",29.062059,48.487445
"6611",28.955,48.773333
"6612",28.815,48.775
"6613",28.833333,48.765
"6614",28.996667,48.26
"6615",29.021667,48.575
"6616",28.676667,48.65
"6617",28.708333,48.635
"6618",10.5571055555556,72.6418027777778
"6619",10.5566972222222,72.642175
"6620",10.5471277777778,72.6262833333333
"6621",10.5464027777778,72.6262555555555
"6622",10.5535833333333,72.6131972222222
"6623",10.5547527777778,72.6121527777778
"6624",10.5733611111111,72.6282777777778
"6625",10.5739166666667,72.6263416666667
"6626",10.9421722222222,72.3262333333333
"6627",10.9409666666667,72.3259166666667
"6628",10.9171194444444,72.2941138888889
"6629",10.91555,72.2936666666667
"6630",10.9599666666667,72.3335833333333
"6631",10.9599666666667,72.3361111111111
"6632",10.9769055555556,72.2697
"6633",10.978225,72.2701444444444
"6634",10.8739833333333,72.2085166666667
"6635",10.8786111111111,72.2141666666667
"6636",10.8448166666667,72.1908833333333
"6637",10.8448166666667,72.19205
"6638",10.8688888888889,72.17
"6639",10.8709083333333,72.1676472222222
"6640",10.8235277777778,72.1542333333333
"6641",10.8214666666667,72.1527805555556
"6642",-4.05913333333333,72.9422
"6643",-4.05445,72.9570833333333
"6644",-3.60286666666667,72.9350333333333
"6645",-3.92545,72.9579666666667
"6646",-3.917,72.9333
"6647",-3.843,72.7363833333333
"6648",-3.87646666666667,72.7049166666667
"6649",-4.05896666666667,72.9565833333333
"6650",-4.04275,72.74175
"6651",-4.2322,72.7713333333333
"6652",-4.08193333333333,72.9529833333333
"6653",-4.1402,72.7280833333333
"6654",-3.92511666666667,72.94265
"6655",-3.93051666666667,72.9410333333333
"6656",-3.92611666666667,72.9590833333333
"6657",-3.92625,72.9579333333333
"6658",-3.94695,72.9578666666667
"6659",-4.02771666666667,72.95935
"6660",-4.05366666666667,72.9123833333333
"6661",-4.00431666666667,72.8805
"6662",-4.09545,72.9497833333333
"6663",-3.91075,72.9582833333333
"6664",-3.90811666666667,72.9580333333333
"6665",-4.1859,72.7866
"6666",-4.00441666666667,72.7243833333333
"6667",-4.00048333333333,72.727
"6668",-4.09188333333333,72.8563666666667
"6669",-4.07633333333333,72.8784
"6670",-3.96715,72.9065666666667
"6671",-4.02763333333333,72.7033333333333
"6672",-4.218,72.88325
"6673",-4.16875,72.78875
"6674",-3.98928333333333,72.7781166666667
"6675",-3.99921666666667,72.7848
"6676",-4.29338333333333,73.01345
"6677",-4.26761666666667,73.0042666666667
"6678",-3.8762,72.8301833333333
"6679",-3.73823333333333,72.72945
"6680",-3.83351666666667,72.7459
"6681",-3.60618333333333,72.9599833333333
"6682",-3.60968333333333,72.96075
"6683",-3.57798333333333,72.9504666666667
"6684",-3.81365,72.75225
"6685",-3.75038333333333,72.7348666666667
"6686",-3.80213333333333,72.7106
"6687",-3.81248333333333,72.9655666666667
"6688",-3.86306666666667,72.70175
"6689",-3.81231666666667,72.7044
"6690",-3.87933333333333,72.7247166666667
"6691",-3.94228333333333,72.9122
"6692",-3.84438333333333,72.7504666666667
"6693",-3.59201666666667,72.8683333333333
"6694",-3.72333333333333,72.8020666666667
"6695",-3.5974,73.4961833333333
"6696",-3.62773333333333,73.3716666666667
"6697",-3.46718333333333,73.3393166666667
"6698",-3.50521666666667,73.7428166666667
"6699",-3.49765,73.5441666666667
"6700",-3.4841,73.7003
"6701",-3.21995,73.4193
"6702",-3.2198,73.4273166666667
"6703",-3.60506666666667,73.39515
"6704",-3.58265,73.5054166666667
"6705",-3.63505,73.3562666666667
"6706",-3.62133333333333,73.3461833333333
"6707",-3.48683333333333,73.6960333333333
"6708",-3.48628333333333,73.69475
"6709",-3.4508,73.7544166666667
"6710",-3.65355,73.50285
"6711",-3.66421666666667,73.4062166666667
"6712",-3.3664,73.65385
"6713",-3.49055,73.52555
"6714",-3.37188333333333,73.41085
"6715",-3.56351666666667,73.4912833333333
"6716",-3.56651666666667,73.5062
"6717",-3.60083333333333,73.50415
"6718",-3.5978,73.5040166666667
"6719",-3.31761666666667,73.4691833333333
"6720",-3.62875,73.3791666666667
"6721",-3.58236666666667,73.5058833333333
"6722",-3.6835,73.4161
"6723",-3.4875,73.6988833333333
"6724",-3.30916666666667,73.4713833333333
"6725",-3.58611666666667,73.4888833333333
"6726",-3.60645,73.44795
"6727",-3.37146666666667,73.4403833333333
"6728",-3.60606666666667,73.50775
"6729",-3.46595,73.6517166666667
"6730",-3.62443333333333,73.4525666666667
"6731",-3.63295,73.3869666666667
"6732",-3.44703333333333,73.59605
"6733",-3.4383,73.6004166666667
"6734",-3.57146666666667,73.50695
"6735",-3.64501666666667,73.36245
"6736",-0.490783333333333,72.9845833333333
"6737",-0.561783333333333,73.2405
"6738",-0.739466666666667,73.43925
"6739",-0.6583,73.4349333333333
"6740",-0.583266666666667,73.51865
"6741",-0.635133333333333,73.4538666666667
"6742",-0.635766666666667,73.4374166666667
"6743",-0.750833333333333,73.4317666666667
"6744",-4.64133333333333,73.4441166666667
"6745",-4.6947,73.4472166666667
"6746",-4.31391666666667,73.5789166666667
"6747",-4.22761666666667,73.5520166666667
"6748",-4.2373,73.5553666666667
"6749",-4.32106666666667,73.3771833333333
"6750",-4.33166666666667,73.3766666666667
"6751",-4.23386666666667,73.5324166666667
"6752",-4.24058333333333,73.53245
"6753",-4.26181666666667,73.38085
"6754",-4.26621666666667,73.5016333333333
"6755",-4.4862,73.6956
"6756",-4.62996666666667,73.5772166666667
"6757",-4.62203333333333,73.5800666666667
"6758",-4.454,73.7089333333333
"6759",-4.66828333333333,73.5513666666667
"6760",-4.40525,73.36715
"6761",-4.39683333333333,73.34645
"6762",-4.37558333333333,73.6552666666667
"6763",-4.3294,73.40015
"6764",-4.09141666666667,73.4269
"6765",-4.09275,73.3856
"6766",-4.09275,73.38565
"6767",-4.04306666666667,73.5437333333333
"6768",-4.0785,73.5390666666667
"6769",-3.99506666666667,73.51365
"6770",-3.9039,73.4448
"6771",-3.89788333333333,73.4737
"6772",-3.99288333333333,73.52465
"6773",-3.90928333333333,73.46945
"6774",-3.97393333333333,73.49135
"6775",-3.8761,73.4680166666667
"6776",-3.88436666666667,73.4683333333333
"6777",-3.94595,73.5001
"6778",-3.9055,73.4490833333333
"6779",-3.9553,73.4583333333333
"6780",-4.12588333333333,73.4364333333333
"6781",-3.97373333333333,73.4910166666667
"6782",-4.10376666666667,73.3917666666667
"6783",-3.91218333333333,73.4852666666667
"6784",-4.08803333333333,73.5151666666667
"6785",-3.97721666666667,73.4941666666667
"6786",-3.9059,73.4559
"6787",-3.99885,73.39355
"6788",-3.90013333333333,73.4761666666667
"6789",-3.97313333333333,73.4740833333333
"6790",-3.9736,73.4939666666667
"6791",-3.84316666666667,73.4622166666667
"6792",-3.88265,73.4680833333333
"6793",-3.88436666666667,73.4688
"6794",-3.88826666666667,73.4697666666667
"6795",-3.9281,73.3503333333333
"6796",-3.911,73.3771833333333
"6797",-4.11951666666667,73.4146666666667
"6798",-3.90966666666667,73.44425
"6799",-3.90246666666667,73.4417833333333
"6800",-3.88033333333333,73.4680333333333
"6801",-4.1226,73.42305
"6802",-3.90428333333333,73.44445
"6803",-4.25646666666667,72.9813
"6804",-4.27025,73.00675
"6805",-4.27401666666667,72.9944
"6806",-4.26468333333333,73.00135
"6807",-4.12855,73.4554833333333
"6808",-4.43363333333333,72.9665833333333
"6809",-4.44251666666667,72.9654166666667
"6810",4.056004,72.956568
"6811",4.005022,72.948519
"6812",4.007987,72.811966
"6813",4.00785,72.812276
"6814",4.02842,72.7289
"6815",4.2506,72.7703
"6816",4.00484,72.81879
"6817",4.03194444,72.80944444
"6818",4.25719,72.983963
"6819",4.0711,72.8864
"6820",3.94425,72.88158
"6821",4.26024,72.9948
"6822",4.19286,72.81879
"6823",3.653098,72.823006
"6824",3.4865,72.8185
"6825",3.631109,72.920682
"6826",3.632743,72.957839
"6827",3.84444444,72.77194444
"6828",3.73916667,72.7675
"6829",3.536,72.918
"6830",5.277423,73.009608
"6831",5.004195,72.905392
"6832",5.110336,73.076183
"6833",0.46109,73.153998
"6834",0.7355,73.429333
"6835",6.751,73.059333
"6836",6.731,73.021833
"6837",6.772167,73.1325
"6838",5.546381,73.467689
"6839",5.335826,73.465061
"6840",5.286148,73.505478
"6841",5.723524,73.366286
"6842",5.802009,73.175428
"6843",5.758521,73.41436
"6844",4.249252,73.535681
"6845",4.266667,73.485333
"6846",4.28333333,73.42805556
"6847",4.314167,73.502
"6848",5.492924,72.884717
"6849",5.770236,73.014285
"6850",5.45558,72.973825
"6851",-0.688979,73.162753
"6852",-0.584789,73.091206
"6853",-0.675069,73.190801
"6854",3.923604,73.457751
"6855",4.118667,73.467333
"6856",3.435167,73.422167
"6857",3.448333,73.7545
"6858",3.224833,73.433333
"6859",2.934415,72.994108
"6860",2.98047,73.01534
"6861",2.9882,73.01765
"6862",2.995653,73.008587
"6863",3.00975,72.99693
"6864",2.97276,72.99151
"6865",2.98302,73.02044
"6866",2.984302,73.006727
"6867",2.99137,73.0143
"6868",2.97481,73.01389
"6869",3.00969,72.99604
"6870",4.366578,73.408235
"6871",4.346594,73.425099
"6872",4.348112,73.423094
"6873",3.339654,73.385234
"6874",4.305595,73.416544
"6875",4.306697,73.413528
"6876",4.307103,73.417207
"6877",4.308301,73.415405
"6878",4.302687,73.432963
"6879",4.285321,73.438922
"6880",4.319147,73.429408
"6881",4.322774,73.40881
"6882",4.291454,73.40714
"6883",4.307841,73.423834
"6884",4.309595,73.419566
"6885",4.310205,73.426751
"6886",4.31214,73.424156
"6887",-0.579027777777778,73.0832222222222
"6888",2.98575,73.0186944444444
"6889",2.97480555555556,73.0086111111111
"6890",4.27255555555556,73.4900555555556
"6891",4.27080555555556,73.4886666666667
