id,Latitude,Longitude,crs,SOVEREIGN1,TERRITORY1,ECO_CODE,ECOREGION,REALM
35761,-13.967433330000004,144.4593167,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35762,-13.9655,144.45645000000002,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35820,-12.39718333,143.747,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35821,-12.39523333,143.7435333,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35822,-12.39828333,143.7518833,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35823,-14.785166670000002,145.3551667,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35824,-14.79255,145.3514,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35825,-14.78883333,145.3535,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35826,-14.691466670000008,145.4692333,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35827,-14.694350000000002,145.4655833,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35828,-14.697700000000001,145.4629667,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35832,-14.64833333,145.491,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35833,-14.653,145.49516670000003,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35834,-14.650333330000002,145.4941667,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35835,-16.04263333,145.65455,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35836,-16.044950000000007,145.65245,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35837,-16.0474,145.6499667,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35838,-12.32788333,143.8537667,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35839,-12.33698333,143.856,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35840,-12.338016670000002,143.8593,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35841,-14.759433330000002,145.3764333,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35842,-14.755300000000002,145.3722333,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35843,-14.76455,145.3752667,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35847,-11.02353333,143.2578667,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35848,-11.021399999999996,143.2539667,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35849,-11.019933329999997,143.25005,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35850,-11.12926667,143.2676667,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35851,-11.12728333,143.2646833,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35852,-11.12643333,143.2614833,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35856,-14.63156667,145.6526833,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35857,-14.627866670000001,145.6453333,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35858,-14.629599999999998,145.64945,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35859,-14.74983333,145.5149833,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35860,-14.7464,145.517,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35861,-14.74355,145.5157667,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35886,-14.19171667,144.90045,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35887,-14.19081667,144.8951333,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35888,-14.191183330000001,144.8913667,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35895,-16.07158333,145.84515,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35896,-16.07655,145.8533,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35897,-16.07331667,145.8495833,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35916,-14.578916670000002,145.6243167,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35917,-14.57385,145.62085,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
35918,-14.570116670000008,145.6182667,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
23199,-9.57979,143.76689,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37208,-14.644719,145.454308,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37209,-15.728840000000002,145.45822,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37210,-15.729412999999992,145.457841,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37211,-15.729770000000004,145.45749,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37212,-14.646051999999997,145.453689,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37213,-14.647994999999996,145.490338,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37214,-14.648372000000002,145.49142,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37215,-14.649020999999998,145.492267,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37216,-14.647650000000004,145.488133,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37217,-14.648256000000002,145.491529,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37218,-14.647499000000002,145.488032,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37226,-14.645165000000002,145.453562,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37227,-14.644996000000003,145.453573,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37414,-14.647262,145.454582,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37415,-14.647486,145.454195,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37416,-14.647672000000002,145.453532,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37417,-14.664662,145.450274,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37418,-14.664715000000006,145.449345,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37419,-14.66488,145.448536,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37456,-14.916129999999994,145.69015,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37457,-14.916020000000001,145.68912,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37458,-14.91597,145.68841000000003,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37459,-14.744062000000001,145.506774,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37460,-14.745232,145.506372,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37461,-14.743631000000002,145.5059,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37462,-14.747497,145.507481,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37463,-14.74675,145.506733,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37464,-14.745993,145.506309,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37465,-15.501573,145.787894,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37466,-15.501584999999995,145.787797,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37467,-14.927968,145.678398,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37468,-14.927198999999993,145.679155,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37469,-14.927421999999995,145.678787,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37470,-14.95423,145.68161,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37471,-14.953586,145.681766,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37472,-14.95459,145.68137,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37473,-14.748330999999999,145.51659,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37474,-15.501382999999993,145.78795,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37475,-15.398033000000002,145.762672,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37476,-15.397481,145.763547,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37477,-15.397729000000002,145.76266000000004,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37478,-14.663266000000007,145.664491,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37514,-16.041025,145.649256,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37515,-16.040219999999998,145.649864,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37516,-16.0456,145.642374,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37517,-16.040133,145.64922,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37518,-16.040596,145.649774,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37519,-16.041107999999998,145.649138,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37520,-16.03955,145.650361,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37521,-16.040941,145.64882400000002,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37522,-16.039991,145.65025300000002,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37523,-16.040453,145.64974,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37524,-16.047419,145.640818,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37525,-16.048060999999997,145.640818,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37526,-14.687919000000003,145.389497,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37527,-14.687940999999993,145.39008,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37528,-14.688231000000005,145.390448,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37529,-13.436048999999999,143.97144,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37530,-13.436272,143.972026,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37531,-13.436273,143.972645,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37532,-13.897095000000004,144.222405,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37533,-12.658767000000001,143.833232,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37534,-12.6582,143.834058,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37535,-12.657881000000003,143.834572,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37536,-14.695623000000007,145.372403,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37537,-14.69499,145.372804,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37538,-14.696438,145.372104,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37539,-12.695289000000002,143.826983,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37540,-14.529244,145.568555,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37541,-14.528593000000003,145.569356,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37542,-14.527987000000001,145.569729,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37543,-13.892746000000004,144.226936,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37544,-13.893489,144.227249,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37545,-12.695541,143.826587,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37546,-12.695017,143.827435,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37547,-14.752108,145.363292,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37548,-14.761107000000008,145.37555,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37549,-14.752382000000003,145.34111,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37550,-14.752125000000001,145.340743,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37551,-14.751973000000001,145.340302,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37640,-14.687598999999999,145.389765,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37641,-14.751553000000003,145.341035,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37642,-14.751800999999995,145.341371,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37643,-14.751732999999993,145.340591,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37644,-14.751146,145.340503,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37645,-14.751484000000008,145.340177,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37646,-14.751232,145.340909,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37647,-13.436050999999997,143.973265,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37648,-13.436128,143.972027,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37649,-13.43607,143.972694,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37650,-13.896481,144.222524,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37651,-14.724889,145.361793,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37652,-14.697286000000002,145.37185100000002,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37653,-12.65768,143.83436,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37654,-12.658660000000006,143.8329,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37655,-12.658289999999996,143.83358,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37656,-13.893635,144.226534,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37657,-13.894303000000004,144.22709600000002,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37658,-13.893797,144.225731,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37659,-14.728053999999998,145.361481,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37660,-14.725585000000004,145.359049,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37661,-14.528483,145.568973,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37662,-14.527855,145.569485,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37663,-14.528981,145.568315,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37664,-12.695115,143.827123,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37665,-12.695155000000003,143.826902,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37669,-16.214568,145.884684,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37670,-16.23973,145.87042,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37671,-16.214568,145.884684,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37672,-16.22291,145.8759,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37673,-16.24187,145.864482,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37674,-16.23972,145.87039,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37675,-16.24193,145.86507,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37676,-16.223280000000006,145.87663,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37677,-16.2401,145.87002,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37678,-16.243109999999994,145.86991,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37679,-16.2437,145.86978,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37680,-16.22293,145.87702,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37732,-15.501635000000002,145.787893,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37733,-15.501529999999999,145.78791,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37734,-15.501538,145.78777,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37735,-14.742913,145.513683,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37736,-14.742977999999999,145.514118,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37737,-14.949123000000002,145.68511,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37738,-14.949056,145.685624,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37739,-14.952588,145.682599,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37740,-14.950204000000001,145.684532,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37741,-14.949384,145.68482300000002,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37742,-14.954311,145.681407,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37743,-14.953802000000007,145.681546,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37744,-14.948543,145.687226,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37745,-14.949586,145.684537,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37746,-14.662677,145.663906,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37747,-15.398179000000006,145.761291,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37748,-15.397819999999992,145.76167,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37749,-15.39804,145.76146000000003,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37750,-15.528077,145.777885,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37751,-15.528413,145.777235,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37752,-15.527796000000007,145.778356,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37791,-14.529466,145.568914,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37792,-14.528648,145.569705,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37793,-14.528179000000007,145.570081,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37794,-13.897363000000002,144.22179,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37795,-14.696683999999994,145.371527,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37796,-14.696683999999994,145.371527,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37797,-12.695399,143.826941,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37798,-12.695473000000003,143.826688,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37799,-13.892969999999996,144.226295,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37800,-12.657811000000004,143.834467,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37801,-12.658732,143.833034,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37802,-12.658291,143.833787,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37803,-14.66284,145.664277,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37804,-13.435956,143.972129,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37805,-13.435892000000004,143.972746,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37806,-13.435919,143.97341,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37807,-16.04365,145.646917,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37808,-16.043867,145.6466,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37809,-16.044150000000005,145.64615,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37810,-16.043535,145.647065,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37811,-16.043755,145.646722,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37812,-16.044029,145.646389,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37813,-14.954689999999994,145.68141,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37814,-14.95434,145.68163,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37815,-14.663198,145.669319,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37816,-15.527583000000005,145.77775,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37817,-14.927209000000001,145.679144,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37818,-14.927502000000002,145.67917,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37819,-14.927276000000003,145.679093,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37820,-14.952188,145.683557,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37821,-14.952999999999998,145.68262000000001,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37822,-14.95265,145.6829,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37823,-14.952409999999999,145.68330000000003,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37824,-14.95155,145.68413,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37825,-14.747511000000001,145.507749,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37826,-14.746709000000005,145.506938,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37827,-14.745521000000002,145.506743,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37828,-14.662885,145.668043,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37829,-14.662427,145.66711,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37830,-15.397723000000006,145.762652,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37831,-15.398108000000002,145.761511,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37832,-15.398344,145.761104,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37833,-15.52785,145.77859,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37834,-15.528170000000001,145.77782,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37835,-15.528349999999994,145.77738,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
37836,-15.527216999999995,145.77775,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
38239,-16.22391,145.89059,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
38240,-16.22364,145.89059,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
38241,-16.223130000000005,145.89049,4326,Australia,Australia,20142,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific
